Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2025-03-17,3144.126708984375,3210.1114098884045,3129.8102779323476,3160.523832416647,2805790
2025-03-18,3144.126708984375,3144.126708984375,3144.126708984375,3144.126708984375,0
2025-03-19,3288.876953125,3295.8618585393383,3238.29861371843,3244.7385528309187,1616312
2025-03-20,3320.0859375,3327.863257411344,3246.6209474165394,3304.4318830508832,2434722
2025-03-21,3384.385986328125,3423.07520599131,3301.954817009418,3325.980742840182,3042073
2025-03-24,3449.67724609375,3484.502357720259,3414.1584090713714,3417.130688591747,1955564
2025-03-25,3437.54052734375,3492.4285271585327,3403.607001938025,3472.613329841321,4235900
2025-03-26,3412.969482421875,3464.4889931540906,3386.912450732291,3440.9088610189397,2315715
2025-03-27,3469.244873046875,3495.4008369778494,3419.1123266469835,3428.029165516825,3467864
2025-03-28,3460.03076171875,3481.5302026409804,3440.463254176872,3477.46799039738,1348143
2025-04-01,3405.04345703125,3469.244742861873,3398.3062417610176,3447.8442336234234,1935147
2025-04-02,3388.299560546875,3425.7999181355394,3376.5096149247106,3401.2786115130666,1338839
2025-04-03,3388.547119140625,3431.001274401036,3361.648086642424,3368.583405418285,1200631
2025-04-04,3230.025634765625,3372.3484326372195,3207.3869172781106,3368.583496822648,2366979
2025-04-07,3040.146484375,3062.0423729831123,2937.900120111403,3020.8762544006017,4953864
2025-04-08,3131.89111328125,3164.3878434209587,3064.122993226975,3096.0749989474543,2877816
2025-04-09,3025.92919921875,3129.6123660818375,3019.8361226935876,3129.6123660818375,4451381
2025-04-11,3087.158203125,3127.8289446209496,3071.5041486267314,3085.2262697338097,3979116
2025-04-15,3227.499267578125,3241.7661121490983,3146.752342718665,3150.6162092402606,2161492
2025-04-16,3197.87548828125,3246.5218931957247,3194.3088979868703,3239.7846779044826,1578260
2025-04-17,3217.29443359375,3219.870264012315,3133.178779176769,3184.401255724522,3209331
2025-04-21,3250.187744140625,3259.59996287842,3195.2997442551673,3219.4741882594,1643003
2025-04-22,3227.697509765625,3254.646129492851,3217.9880147923227,3249.692330208996,2060322
2025-04-23,3270.498291015625,3284.368929026597,3236.515179511797,3245.134741898812,2381699
2025-04-24,3270.10205078125,3276.442817054013,3249.6923011603153,3276.442817054013,1993448
2025-04-25,3241.865478515625,3304.8776613332107,3200.2535638327017,3279.415180963702,2004819
2025-04-28,3296.55517578125,3319.8380313981165,3224.7250893036817,3229.876991956853,1689485
2025-04-29,3291.6015625,3345.201526303951,3284.3689670763993,3304.1841644644924,1843861
2025-04-30,3310.128662109375,3323.999300023033,3272.777064104542,3293.2857446427906,1930714
2025-05-02,3304.0849609375,3343.7153553444255,3294.2765350756786,3294.2765350756786,1411889
2025-05-05,3299.428466796875,3319.045560576633,3270.2010506664237,3319.045560576633,1947332
2025-05-06,3303.193359375,3322.017796635985,3272.2817002496968,3315.082477645096,1695516
2025-05-07,3290.709716796875,3308.939843432301,3253.7545673632976,3301.211868113193,2422707
2025-05-08,3293.1865234375,3334.897609303595,3269.30935651123,3279.5142312030375,3204333
2025-05-09,3412.07763671875,3444.871883412516,3300.220950142965,3300.220950142965,5637694
2025-05-12,3554.0537109375,3569.5096614618274,3457.7519012063494,3480.539377919171,3147384
2025-05-13,3534.040283203125,3572.67991624067,3512.243567130664,3554.0535832199857,2374439
2025-05-14,3540.084228515625,3583.578490549433,3534.0404964859904,3553.8556941113675,2440116
2025-05-15,3584.767333984375,3614.9855101940984,3510.2622397065293,3560.7909933686897,3720879
2025-05-16,3571.39208984375,3608.3474817321217,3566.7355667862817,3608.3474817321217,1278520
2025-05-19,3566.93359375,3586.45151458307,3553.855611996377,3571.3920131126943,1519244
2025-05-20,3534.8330078125,3600.4212608859257,3523.1419933160023,3596.458221523366,1532347
2025-05-21,3555.837158203125,3577.138495316908,3522.1513227673754,3532.7524049540325,1563885
2025-05-22,3518.58447265625,3558.8094197559362,3504.2184546756093,3551.8741007307995,1597159
2025-05-23,3566.63623046875,3598.043510721428,3518.3862749189907,3537.012608179345,1119217
2025-05-26,3614.9853515625,3638.565483947053,3575.0576819457824,3582.389449835285,1678934
2025-05-27,3606.365966796875,3631.134963821579,3569.7078512003136,3614.985529384525,2013954
2025-05-28,3612.607666015625,3629.153307026433,3586.5506337525767,3626.181027495699,1293244
2025-05-29,3621.5244140625,3634.9986024674436,3584.569024444051,3630.044803373408,1972248
2025-05-30,3641.1416015625,3661.1549020460297,3620.7318520103017,3621.52450826291,2571304
2025-06-02,3645.60009765625,3663.1364988977325,3572.2838676131,3641.1416782617343,1954517
2025-06-03,3644.800048828125,3669.199951171875,3615.300048828125,3655.0,2472483
2025-06-04,3626.5,3661.699951171875,3615.300048828125,3645.0,1086783
2025-06-05,3642.60009765625,3677.39990234375,3612.0,3629.89990234375,1466416
2025-06-06,3656.300048828125,3667.0,3623.0,3645.0,1172711
2025-06-09,3678.89990234375,3708.89990234375,3662.199951171875,3664.0,898170
2025-06-10,3679.800048828125,3704.0,3667.199951171875,3704.0,1454535
2025-06-11,3684.800048828125,3692.0,3656.10009765625,3689.89990234375,1265737
2025-06-12,3603.89990234375,3708.0,3585.0,3684.800048828125,2335718
2025-06-13,3587.39990234375,3596.0,3485.89990234375,3501.199951171875,1981445
2025-06-16,3628.699951171875,3653.699951171875,3561.800048828125,3575.5,1322630
2025-06-17,3622.300048828125,3627.60009765625,3602.0,3622.0,930603
2025-06-18,3601.5,3639.10009765625,3587.199951171875,3622.0,743311
2025-06-19,3621.10009765625,3643.0,3591.10009765625,3607.0,1580819
2025-06-20,3662.0,3669.89990234375,3614.0,3614.0,2575277
2025-06-23,3583.699951171875,3660.0,3574.60009765625,3645.0,1867977
2025-06-24,3604.800048828125,3684.0,3597.0,3637.10009765625,2751637
2025-06-25,3619.800048828125,3642.0,3608.89990234375,3640.0,1405262
2025-06-26,3659.60009765625,3669.0,3620.10009765625,3620.10009765625,2578926
2025-06-27,3679.199951171875,3731.39990234375,3665.0,3665.0,2720600
2025-06-30,3669.800048828125,3717.5,3652.699951171875,3682.0,1508882
2025-07-01,3666.699951171875,3678.89990234375,3645.0,3669.800048828125,1054380
2025-07-02,3596.800048828125,3674.199951171875,3583.89990234375,3666.60009765625,1330176
2025-07-03,3582.89990234375,3625.0,3576.0,3605.0,1229034
2025-07-04,3594.60009765625,3600.0,3570.10009765625,3590.0,696402
2025-07-07,3581.39990234375,3609.800048828125,3575.10009765625,3599.89990234375,719539
2025-07-08,3606.39990234375,3614.0,3560.0,3580.0,1513912
2025-07-09,3579.699951171875,3605.10009765625,3568.199951171875,3605.0,1008876
2025-07-10,3574.699951171875,3589.89990234375,3569.0,3575.0,1063910
2025-07-11,3540.60009765625,3586.60009765625,3535.5,3575.0,1439747
2025-07-14,3495.89990234375,3548.699951171875,3488.0,3540.60009765625,1358844
2025-07-15,3494.0,3521.0,3481.699951171875,3519.0,1585193
2025-07-16,3503.800048828125,3516.0,3477.0,3504.0,1266964
2025-07-17,3474.0,3515.0,3467.5,3515.0,2217275
2025-07-18,3464.800048828125,3499.0,3450.0,3489.0,1818696
2025-07-21,3502.800048828125,3508.10009765625,3444.89990234375,3467.60009765625,1521623
2025-07-22,3464.60009765625,3507.60009765625,3454.10009765625,3502.0,2586522
2025-07-23,3484.89990234375,3490.0,3458.60009765625,3476.199951171875,1192261
2025-07-24,3477.5,3493.39990234375,3461.0,3484.89990234375,1083671
2025-07-25,3442.89990234375,3477.0,3437.39990234375,3470.0,1338744
2025-07-28,3422.199951171875,3446.10009765625,3405.10009765625,3430.10009765625,2256080
2025-07-29,3495.60009765625,3504.300048828125,3406.5,3418.0,1241060
2025-07-30,3665.10009765625,3685.300048828125,3590.0,3622.0,8760659
2025-07-31,3636.5,3662.89990234375,3621.0,3625.0,1927627
2025-08-01,3587.300048828125,3636.0,3578.10009765625,3636.0,1205945
2025-08-04,3631.10009765625,3636.800048828125,3577.0,3595.199951171875,1033049
2025-08-05,3652.60009765625,3657.699951171875,3608.300048828125,3630.0,1158433
2025-08-06,3628.39990234375,3671.0,3622.199951171875,3650.0,931383
2025-08-07,3641.60009765625,3649.0,3599.199951171875,3610.300048828125,1211790
2025-08-08,3607.60009765625,3662.300048828125,3600.0,3641.60009765625,1337067
2025-08-11,3668.39990234375,3676.89990234375,3600.0,3610.0,1822410
2025-08-12,3686.10009765625,3727.89990234375,3673.10009765625,3680.0,2280103
2025-08-13,3693.699951171875,3716.0,3681.300048828125,3696.0,1227196
2025-08-14,3677.0,3708.5,3641.699951171875,3700.0,1769702
2025-08-18,3635.10009765625,3701.5,3621.699951171875,3699.0,1950151
2025-08-19,3613.0,3654.0,3608.199951171875,3648.89990234375,1352944
2025-08-20,3592.300048828125,3619.89990234375,3580.0,3613.5,1325096
2025-08-21,3612.60009765625,3648.0,3588.0,3599.0,1624009
2025-08-22,3595.800048828125,3634.5,3582.0,3610.0,1060447
2025-08-25,3603.10009765625,3617.89990234375,3584.300048828125,3616.0,980393
2025-08-26,3541.300048828125,3600.0,3531.0,3599.0,1787363
2025-08-28,3560.10009765625,3576.89990234375,3537.199951171875,3540.0,1695226
2025-08-29,3601.0,3615.0,3540.199951171875,3575.60009765625,1678055
2025-09-01,3598.39990234375,3628.60009765625,3581.89990234375,3601.0,1094155
2025-09-02,3574.89990234375,3619.89990234375,3560.0,3598.39990234375,1230950
2025-09-03,3600.800048828125,3606.300048828125,3560.0,3594.0,1314831
2025-09-04,3592.60009765625,3624.89990234375,3572.5,3622.89990234375,1434998
2025-09-05,3553.60009765625,3609.10009765625,3549.10009765625,3592.800048828125,830812
2025-09-08,3529.60009765625,3579.89990234375,3525.0,3570.0,1039999
2025-09-09,3525.0,3550.0,3516.39990234375,3547.199951171875,1522116
2025-09-10,3550.0,3577.39990234375,3541.10009765625,3559.0,1136732
2025-09-11,3539.699951171875,3564.699951171875,3533.0,3548.0,1177793
2025-09-12,3579.800048828125,3595.39990234375,3548.10009765625,3556.39990234375,1146873
2025-09-15,3586.199951171875,3607.0,3575.5,3581.0,1177076
2025-09-16,3667.800048828125,3674.0,3593.10009765625,3603.89990234375,2928060
2025-09-17,3685.5,3704.0,3662.699951171875,3672.0,1610471
2025-09-18,3686.0,3700.0,3672.5,3691.0,1270148
2025-09-19,3675.39990234375,3705.0,3671.0,3679.0,2227521
2025-09-22,3644.5,3693.60009765625,3633.89990234375,3693.60009765625,839430
2025-09-23,3657.60009765625,3673.5,3613.199951171875,3646.89990234375,1262120
2025-09-24,3673.800048828125,3709.199951171875,3637.10009765625,3657.60009765625,1745130
2025-09-25,3644.39990234375,3704.0,3635.699951171875,3684.0,1999071
2025-09-26,3729.5,3794.89990234375,3661.0,3664.0,5870301
2025-09-29,3688.39990234375,3740.0,3679.60009765625,3738.0,2599630
2025-09-30,3659.0,3696.60009765625,3648.0,3695.0,1676302
2025-10-01,3670.300048828125,3688.0,3615.0,3658.89990234375,2005028
2025-10-03,3733.10009765625,3746.0,3666.300048828125,3690.0,1959124
2025-10-06,3737.0,3767.0,3703.0,3720.0,1581506
2025-10-07,3729.699951171875,3766.0,3725.0,3748.0,1673945
2025-10-08,3729.800048828125,3760.0,3715.0,3730.0,1424633
2025-10-09,3769.199951171875,3796.39990234375,3730.10009765625,3735.5,1827249
2025-10-10,3784.0,3799.0,3760.0,3765.0,1129678
2025-10-13,3769.5,3784.0,3745.0,3780.0,1191248
2025-10-14,3744.300048828125,3786.800048828125,3730.199951171875,3775.0,1364583
2025-10-15,3828.699951171875,3843.89990234375,3744.300048828125,3747.0,2575918
2025-10-16,3861.800048828125,3885.89990234375,3830.0,3830.300048828125,2330283
2025-10-17,3839.39990234375,3869.5,3830.10009765625,3860.0,1337364
2025-10-20,3872.699951171875,3887.60009765625,3845.39990234375,3862.0,1223232
2025-10-21,3888.199951171875,3895.0,3877.199951171875,3892.0,260327
2025-10-23,3918.699951171875,3966.199951171875,3890.0,3890.0,2815778
2025-10-24,3904.89990234375,3939.89990234375,3897.5,3929.300048828125,1146636
2025-10-27,3923.800048828125,3948.0,3907.0,3912.0,1057688
2025-10-28,3972.800048828125,3986.0,3917.300048828125,3922.10009765625,3391806
2025-10-29,3958.10009765625,4016.699951171875,3920.0,3988.0,2563641
2025-10-30,3987.5,4062.60009765625,3975.60009765625,3980.0,4959400
2025-10-31,4030.89990234375,4045.89990234375,3980.199951171875,4001.10009765625,2328183
2025-11-03,3980.5,4041.0,3974.89990234375,4030.0,1154072
2025-11-04,3924.39990234375,3990.0,3916.800048828125,3985.0,2042881
2025-11-06,3881.60009765625,3978.0,3872.10009765625,3945.0,1749063
2025-11-07,3882.5,3892.89990234375,3831.10009765625,3877.10009765625,1577294
2025-11-10,3918.5,3943.800048828125,3894.0,3895.0,1397176
2025-11-11,3955.0,3966.800048828125,3897.0,3929.0,1775462
2025-11-12,3954.60009765625,3973.800048828125,3936.89990234375,3970.0,981350
2025-11-13,4002.5,4022.89990234375,3925.60009765625,3954.60009765625,1834962
2025-11-14,4004.39990234375,4011.5,3971.60009765625,4002.0,1916910
2025-11-17,4027.699951171875,4030.0,4000.10009765625,4004.39990234375,1206133
2025-11-18,3999.60009765625,4026.800048828125,3978.89990234375,4020.0,1748928
2025-11-19,4019.60009765625,4026.5,3980.300048828125,4007.0,923032
2025-11-20,4037.39990234375,4048.0,4007.699951171875,4035.0,1463574
2025-11-21,4024.89990234375,4057.0,4015.199951171875,4026.0,1241149
2025-11-24,4013.300048828125,4038.0,4003.699951171875,4025.0,1584741
2025-11-25,3996.699951171875,4055.5,3981.60009765625,4013.0,1749083
2025-11-26,4062.0,4074.60009765625,3998.0,3999.0,2058237
2025-11-27,4081.300048828125,4140.0,4059.60009765625,4071.0,2225064
2025-11-28,4069.60009765625,4104.2001953125,4054.699951171875,4085.0,1318133
2025-12-01,4073.199951171875,4103.39990234375,4050.0,4087.0,1251770
2025-12-02,4030.5,4088.60009765625,4023.800048828125,4066.5,1490917
2025-12-03,3988.0,4046.89990234375,3970.10009765625,4032.0,1123990
2025-12-04,3983.60009765625,4009.199951171875,3961.699951171875,3990.0,1026968
2025-12-05,4038.199951171875,4048.0,3975.10009765625,3999.0,1073758
2025-12-08,3996.699951171875,4047.89990234375,3976.89990234375,4047.0,1127841
2025-12-09,3997.5,4019.89990234375,3949.10009765625,3990.0,1788464
2025-12-10,3991.300048828125,4030.0,3970.0,4000.0,957277
2025-12-11,4003.89990234375,4015.0,3984.60009765625,3993.199951171875,841371
2025-12-12,4074.10009765625,4114.0,4048.60009765625,4061.0,2207898
2025-12-15,4092.300048828125,4096.0,4063.800048828125,4072.800048828125,1064975
2025-12-16,4063.800048828125,4103.7998046875,4051.199951171875,4083.699951171875,2199214
2025-12-17,4062.39990234375,4079.0,4040.0,4079.0,1087334
2025-12-18,4031.10009765625,4071.800048828125,4023.39990234375,4067.0,1004303
2025-12-19,4073.5,4091.5,4040.10009765625,4040.10009765625,1327935
2025-12-22,4072.39990234375,4098.5,4068.5,4081.0,764774
2025-12-23,4058.800048828125,4095.0,4053.300048828125,4089.0,1867147
2025-12-24,4053.60009765625,4080.699951171875,4048.10009765625,4065.0,1021436
2025-12-26,4047.300048828125,4061.5,4030.199951171875,4052.0,594330
2025-12-29,4038.699951171875,4061.10009765625,4033.39990234375,4053.0,952143
2025-12-30,4052.0,4063.89990234375,4006.199951171875,4039.0,1362208
2025-12-31,4083.5,4094.5,4048.0,4058.0,1160164
2026-01-01,4140.39990234375,4146.7998046875,4088.300048828125,4090.0,1360716
2026-01-02,4163.39990234375,4172.7001953125,4127.10009765625,4138.10009765625,984027
2026-01-05,4150.39990234375,4195.0,4132.7998046875,4162.89990234375,1167460
2026-01-06,4140.60009765625,4185.0,4129.89990234375,4153.0,1205337
2026-01-07,4157.0,4180.0,4094.0,4106.0,1213160
2026-01-08,4028.39990234375,4169.89990234375,3991.300048828125,4160.0,2328813
2026-01-09,4025.199951171875,4094.0,4006.199951171875,4029.0,1718127
2026-01-12,4019.0,4026.89990234375,3944.300048828125,4026.0,1386513
2026-01-13,3887.39990234375,4028.0,3837.0,4028.0,4978634
2026-01-14,3865.800048828125,3904.89990234375,3856.60009765625,3900.0,1914244
2026-01-15,3865.800048828125,3865.800048828125,3865.800048828125,3865.800048828125,0
2026-01-16,3856.39990234375,3914.0,3848.699951171875,3890.0,1807300
2026-01-19,3869.800048828125,3878.39990234375,3808.5,3820.0,1709380
2026-01-20,3810.5,3874.300048828125,3800.0,3858.0,1658119
2026-01-21,3766.5,3830.0,3722.0,3800.0,2537185
2026-01-22,3793.800048828125,3801.300048828125,3755.10009765625,3798.89990234375,1856812
2026-01-23,3743.800048828125,3799.39990234375,3720.10009765625,3798.0,1898703
2026-01-27,3787.800048828125,3815.0,3739.0,3743.800048828125,2162193
2026-01-28,3794.0,3828.199951171875,3769.10009765625,3804.300048828125,2111741
2026-01-29,3932.89990234375,3960.89990234375,3843.60009765625,3860.0,4227139
2026-01-30,3932.300048828125,3942.39990234375,3891.800048828125,3902.5,2208465
2026-02-02,3921.300048828125,3934.800048828125,3825.0,3830.699951171875,3034613
2026-02-03,4038.800048828125,4122.0,4030.60009765625,4117.0,3742190
